NodeIndex,X,Y,Z,Weight,Deformation,CutLocation,TotalWeight
30613,5.15,6,0.05,0.209231744053591,0.13796,10.3,1
11693,5.15,5.9091,0,0.14260992139879,0.13872,10.3,1
30686,7.0813,6,0,0.605976896765744,0.26104,10.3,1
8621,7.1732,6,0,0.15480557335409,0.26772,10.3,1
30635,7.1732,6,0.05,0.127830659347166,0.26769,10.3,1
30632,7.0813,6,0.1,0.111386870533001,0.26104,10.3,1
8610,9.1964,6,0,0.867971909001727,0.43067,10.3,1
30657,9.1964,6,0.05,0.0623326201454314,0.43064,10.3,1
30674,9.2884,6,0,0.0353472723122749,0.43868,10.3,1
9559,9.1964,5.9091,0,0.0343481985405666,0.43139,10.3,1
30994,11.107,6,0,0.816483608512288,0.62912,10.3,1
8929,11.015,6,0,0.0672398265833625,0.61798,10.3,1
8928,11.198,6,0,0.0583202577508745,0.64027,10.3,1
30022,11.015,6,0.05,0.0579563071534749,0.61795,10.3,1
8906,15.222,6,0,0.512227614631675,1.166,10.3,1
30068,15.222,6,0.05,0.20629383970555,1.166,10.3,1
30972,15.13,6,0,0.160985821741389,1.1533,10.3,1
14510,15.222,5.9091,0,0.120492723921387,1.1664,10.3,1
30961,17.142,6,0,0.352259964428066,1.4408,10.3,1
8896,17.05,6,0,0.295898370119558,1.4274,10.3,1
30088,17.05,6,0.05,0.209231744053588,1.4274,10.3,1
14550,17.05,5.9091,0,0.142609921398788,1.4277,10.3,1
30939,21.165,6,0,0.415628982193247,2.0487,10.3,1
8873,21.257,6,0,0.255210778539704,2.0629,10.3,1
30134,21.257,6,0.05,0.191857028470199,2.0628,10.3,1
30131,21.165,6,0.1,0.13730321079685,2.0487,10.3,1
8633,5.1088,6,0,0.726553199577453,0.13575,10.4,1
30611,5.1088,6,0.05,0.125937715135512,0.13572,10.4,1
30698,5.0175,6,0,0.077499007954928,0.13083,10.4,1
11790,5.1088,5.9091,0,0.0700100773321062,0.13648,10.4,1
8622,7.1158,6,0,0.59449050036872,0.26356,10.4,1
30633,7.1158,6,0.05,0.179128251899311,0.26354,10.4,1
30687,7.0246,6,0,0.124574932438013,0.25698,10.4,1
10723,7.1158,5.9091,0,0.101806315293957,0.26427,10.4,1
30675,9.214,6,0,0.679252620958262,0.43241,10.4,1
8611,9.1228,6,0,0.123180527116794,0.42447,10.4,1
30655,9.1228,6,0.05,0.103389940134728,0.42445,10.4,1
30654,9.214,6,0.1,0.0941769117902164,0.43241,10.4,1
8929,11.119,6,0,0.549423087087723,0.62849,10.4,1
30022,11.119,6,0.05,0.195164838630192,0.62846,10.4,1
30995,11.027,6,0,0.143000529515983,0.61727,10.4,1
14515,11.119,5.9091,0,0.112411544766102,0.62898,10.4,1
8907,15.167,6,0,0.407928649781504,1.156,10.4,1
30972,15.259,6,0,0.228163482081172,1.1689,10.4,1
30066,15.167,6,0.05,0.224704318287017,1.156,10.4,1
14603,15.167,5.9091,0,0.139203549850307,1.1564,10.4,1
30962,17.099,6,0,0.969235308987133,1.4319,10.4,1
8896,17.191,6,0,0.0106509374614104,1.4453,10.4,1
8897,17.007,6,0,0.0104218850428851,1.4185,10.4,1
30085,17.099,6,0.1,0.00969186850857197,1.4319,10.4,1
8874,21.24,6,0,0.357564505494234,2.0569,10.4,1
30940,21.148,6,0,0.275049619610945,2.0427,10.4,1
30132,21.24,6,0.05,0.223368775763492,2.0569,10.4,1
14735,21.24,5.9091,0,0.144017099131329,2.0571,10.4,1
30698,5.0658,6,0,0.423491084126548,0.13341,10.5,1
8633,5.1579,6,0,0.250144992696505,0.13842,10.5,1
30611,5.1579,6,0.05,0.189322837827632,0.13839,10.5,1
30608,5.0658,6,0.1,0.137041085349315,0.13341,10.5,1
30687,7.0921,6,0,0.797768286792265,0.26185,10.5,1
8622,7.1842,6,0,0.0748499936538999,0.26855,10.5,1
30633,7.1842,6,0.05,0.0643580248972516,0.26852,10.5,1
8623,7,6,0,0.063023694656584,0.25522,10.5,1
8611,9.2105,6,0,0.690158630039166,0.43227,10.5,1
30655,9.2105,6,0.05,0.141839492864555,0.43225,10.5,1
30676,9.1184,6,0,0.0888071766594549,0.42424,10.5,1
9656,9.2105,5.9091,0,0.0791947004368249,0.43298,10.5,1
30995,11.123,6,0,0.544993997506413,0.62693,10.5,1
8930,11.032,6,0,0.184336205038932,0.61576,10.5,1
30020,11.032,6,0.05,0.148510650257568,0.61573,10.5,1
30019,11.123,6,0.1,0.122159147197087,0.62693,10.5,1
8907,15.233,6,0,0.406330206423347,1.1628,10.5,1
30973,15.142,6,0,0.231187876068466,1.1501,10.5,1
30066,15.233,6,0.05,0.223823828217727,1.1628,10.5,1
14603,15.233,5.9091,0,0.13865808929046,1.1631,10.5,1
8897,17.059,6,0,0.350980895022935,1.4234,10.5,1
30962,17.151,6,0,0.282161111685116,1.4367,10.5,1
30086,17.059,6,0.05,0.222549821384684,1.4234,10.5,1
14643,17.059,5.9091,0,0.144308171907265,1.4236,10.5,1
30940,21.169,6,0,0.452554264007049,2.0427,10.5,1
8874,21.26,6,0,0.233819703070291,2.0568,10.5,1
30132,21.26,6,0.05,0.17962527148774,2.0568,10.5,1
30129,21.169,6,0.1,0.13400076143492,2.0427,10.5,1
8634,5.1172,6,0,0.573614925123813,0.13621,10.6,1
30609,5.1172,6,0.05,0.186591876711627,0.13617,10.6,1
30699,5.0259,6,0,0.133146784239272,0.13128,10.6,1
11887,5.1172,5.9091,0,0.106646413925288,0.13694,10.6,1
8623,7.1276,6,0,0.453227468890459,0.26444,10.6,1
30631,7.1276,6,0.05,0.219027831894428,0.26441,10.6,1
30688,7.0362,6,0,0.196067055507476,0.25783,10.6,1
10820,7.1276,5.9091,0,0.131677643707637,0.26515,10.6,1
30676,9.2293,6,0,0.471586374042363,0.43409,10.6,1
8612,9.1379,6,0,0.222503715933042,0.42609,10.6,1
30653,9.1379,6,0.05,0.173309718716408,0.42607,10.6,1
30652,9.2293,6,0.1,0.132600191308187,0.43409,10.6,1
8930,11.134,6,0,0.400184117086735,0.62619,10.6,1
30996,11.042,6,0,0.234590689326712,0.61492,10.6,1
30020,11.134,6,0.05,0.225027539445898,0.62616,10.6,1
14608,11.134,5.9091,0,0.140197654140654,0.62668,10.6,1
8908,15.178,6,0,0.512227614631695,1.1528,10.6,1
30064,15.178,6,0.05,0.206293839705544,1.1528,10.6,1
30973,15.27,6,0,0.160985821741378,1.1656,10.6,1
14696,15.178,5.9091,0,0.120492723921383,1.1531,10.6,1
30963,17.108,6,0,0.795497159730602,1.4278,10.6,1
8898,17.016,6,0,0.0757616342600461,1.4144,10.6,1
30084,17.016,6,0.05,0.0651014332309089,1.4144,10.6,1
8897,17.2,6,0,0.0636397727784425,1.4412,10.6,1
8875,21.243,6,0,0.338156990993411,2.0509,10.6,1
30941,21.151,6,0,0.29675001250442,2.0368,10.6,1
30130,21.243,6,0.05,0.220491637156434,2.0509,10.6,1
14828,21.243,5.9091,0,0.144601359345736,2.0511,10.6,1
30465,5.0733,6,0,0.502609970372494,0.13382,10.7,1
8568,5.1655,6,0,0.204880705480084,0.13884,10.7,1
30375,5.1655,6,0.05,0.162854393234901,0.1388,10.7,1
30372,5.0733,6,0.1,0.129654930912521,0.13382,10.7,1
30454,7.1026,6,0,0.923870413454913,0.26262,10.7,1
8558,7.0103,6,0,0.0267788525639122,0.25597,10.7,1
8557,7.1948,6,0,0.0253382180905371,0.26934,10.7,1
30394,7.1026,6,0.1,0.0240125158906377,0.26262,10.7,1
8546,9.2241,6,0,0.489150972969646,0.43376,10.7,1
30419,9.2241,6,0.05,0.212386792726643,0.43374,10.7,1
30443,9.1319,6,0,0.173106291462098,0.42567,10.7,1
9685,9.2241,5.9091,0,0.125355942841613,0.43446,10.7,1
30760,11.144,6,0,0.335624087066487,0.62527,10.7,1
8863,11.052,6,0,0.307655413144282,0.6139,10.7,1
29788,11.052,6,0.05,0.213061165717272,0.61387,10.7,1
14535,11.052,5.9091,0,0.143659334071959,0.6144,10.7,1
30738,15.214,6,0,0.682311449322567,1.1554,10.7,1
8841,15.121,6,0,0.120915953044517,1.1426,10.7,1
29832,15.121,6,0.05,0.102171585883188,1.1426,10.7,1
29831,15.214,6,0.1,0.0946010117497281,1.1554,10.7,1
30728,17.063,6,0,0.399908047255922,1.4187,10.7,1
8830,17.156,6,0,0.264224959794122,1.4322,10.7,1
29854,17.156,6,0.05,0.197095348652025,1.4322,10.7,1
29851,17.063,6,0.1,0.13877164429793,1.4187,10.7,1
8808,21.225,6,0,0.479494637094043,2.0449,10.7,1
29898,21.225,6,0.05,0.214436520677789,2.0449,10.7,1
30706,21.133,6,0,0.178915909363464,2.0307,10.7,1
14756,21.225,5.9091,0,0.127152932864705,2.045,10.7,1
8635,5.1254,6,0,0.474767145406228,0.13665,10.8,1
30607,5.1254,6,0.05,0.215027003204772,0.13662,10.8,1
30700,5.0339,6,0,0.182436996873199,0.1317,10.8,1
11984,5.1254,5.9091,0,0.127768854515801,0.13738,10.8,1
8624,7.139,6,0,0.363349085808445,0.26528,10.8,1
30689,7.0475,6,0,0.269916463743424,0.25865,10.8,1
30629,7.139,6,0.05,0.223471241798546,0.26525,10.8,1
10917,7.139,5.9091,0,0.143263208649585,0.26598,10.8,1
30677,9.2441,6,0,0.333572126226059,0.43565,10.8,1
8613,9.1525,6,0,0.309695384559357,0.4276,10.8,1
30651,9.1525,6,0.05,0.21330252947272,0.42758,10.8,1
9850,9.1525,5.9091,0,0.143429959741863,0.42829,10.8,1
30997,11.058,6,0,0.352259964428057,0.6126,10.8,1
8931,11.15,6,0,0.295898370119562,0.62391,10.8,1
30018,11.15,6,0.05,0.209231744053591,0.62388,10.8,1
14700,11.15,5.9091,0,0.14260992139879,0.6244,10.8,1
8909,15.189,6,0,0.679902130673191,1.1497,10.8,1
30062,15.189,6,0.05,0.146084983841044,1.1497,10.8,1
30974,15.281,6,0,0.0923323881161045,1.1625,10.8,1
14789,15.189,5.9091,0,0.0816804973696596,1.1501,10.8,1
30964,17.116,6,0,0.647503122230206,1.4239,10.8,1
8899,17.024,6,0,0.136316446785291,1.4105,10.8,1
30082,17.024,6,0.05,0.113881088235229,1.4105,10.8,1
30081,17.116,6,0.1,0.102299342749274,1.4239,10.8,1
30942,21.155,6,0,0.324431968331796,2.0309,10.8,1
8876,21.246,6,0,0.317379099455009,2.0451,10.8,1
30128,21.246,6,0.05,0.214883592032063,2.045,10.8,1
14921,21.246,5.9091,0,0.143305340181132,2.0452,10.8,1
30466,5.0805,6,0,0.595424124252583,0.1342,10.9,1
8569,5.1729,6,0,0.159269827474968,0.13924,10.9,1
30373,5.1729,6,0.05,0.131344817404328,0.13921,10.9,1
30370,5.0805,6,0.1,0.11396123086812,0.1342,10.9,1
30455,7.1127,6,0,0.704067122402936,0.26336,10.9,1
8559,7.0203,6,0,0.112191373331465,0.25669,10.9,1
30393,7.0203,6,0.05,0.0950374719343753,0.25666,10.9,1
30392,7.1127,6,0.1,0.0887040323312236,0.26336,10.9,1
8547,9.2373,6,0,0.376715876216949,0.43515,10.9,1
30444,9.1449,6,0,0.255018188437248,0.42702,10.9,1
30417,9.2373,6,0.05,0.225255786499496,0.43512,10.9,1
9782,9.2373,5.9091,0,0.143010148846307,0.43583,10.9,1
8864,11.067,6,0,0.407928649781504,0.61142,10.9,1
30761,11.159,6,0,0.228163482081172,0.62284,10.9,1
29786,11.067,6,0.05,0.224704318287017,0.61139,10.9,1
30762,11.067,5.9091,0,0.139203549850307,0.61191,10.9,1
30739,15.224,6,0,0.536811540391668,1.1523,10.9,1
8842,15.131,6,0,0.186717057527546,1.1395,10.9,1
29830,15.131,6,0.05,0.151194107976752,1.1395,10.9,1
29829,15.224,6,0.1,0.125277294104035,1.1523,10.9,1
30729,17.071,6,0,0.478761426283049,1.4148,10.9,1
8831,17.164,6,0,0.216938771284506,1.4282,10.9,1
29852,17.164,6,0.05,0.170953039378049,1.4282,10.9,1
29849,17.071,6,0.1,0.133346763054396,1.4148,10.9,1
8809,21.229,6,0,0.442716458690949,2.0391,10.9,1
29896,21.229,6,0.05,0.222118855964979,2.0391,10.9,1
30707,21.136,6,0,0.200605895344335,2.0249,10.9,1
14849,21.229,5.9091,0,0.134558789999737,2.0392,10.9,1
8636,5.1333,6,0,0.404943387480636,0.13708,11,1
30701,5.0417,6,0,0.231296994907468,0.13212,11,1
30605,5.1333,6,0.05,0.224466597049329,0.13705,11,1
12081,5.1333,5.9091,0,0.139293020562566,0.13781,11,1
30690,7.0583,6,0,0.353897346426365,0.25944,11,1
8625,7.15,6,0,0.295150386919582,0.26609,11,1
30627,7.15,6,0.05,0.208702840060671,0.26606,11,1
11014,7.15,5.9091,0,0.142249426593382,0.26679,11,1
8614,9.1667,6,0,0.404943387480649,0.42903,11,1
30678,9.2583,6,0,0.23129699490746,0.43712,11,1
30649,9.1667,6,0.05,0.224466597049327,0.429,11,1
9947,9.1667,5.9091,0,0.139293020562564,0.4297,11,1
8932,11.167,6,0,0.325658715532491,0.62165,11,1
30016,11.167,6,0.05,0.260993678254632,0.62162,11,1
8664,11,6,0,0.21819133940677,0.59821,11,1
30668,11,6,0.05,0.195156266806107,0.59819,11,1
8910,15.2,6,0,1,1.1468,11,1
30060,15.2,6,0.05,0,1.1468,11,1
14882,15.2,5.9091,0,0,1.1471,11,1
30976,15.108,6,0,0,1.1341,11,1
30965,17.125,6,0,0.522271713197449,1.4201,11,1
8900,17.033,6,0,0.19487750492441,1.4068,11,1
30080,17.033,6,0.05,0.156181285479008,1.4068,11,1
30079,17.125,6,0.1,0.126669496399133,1.4201,11,1
30943,21.158,6,0,0.352259964428066,2.0252,11,1
8877,21.25,6,0,0.295898370119558,2.0393,11,1
30126,21.25,6,0.05,0.209231744053588,2.0393,11,1
15014,21.25,5.9091,0,0.142609921398788,2.0394,11,1
30467,5.0875,6,0,0.70782205037278,0.13458,11.1,1
8570,5.18,6,0,0.11059719537074,0.13963,11.1,1
30371,5.18,6,0.05,0.0937862341021073,0.13959,11.1,1
30368,5.0875,6,0.1,0.0877945201543722,0.13458,11.1,1
30456,7.1225,6,0,0.55478565062108,0.26408,11.1,1
8560,7.03,6,0,0.178323959128205,0.25739,11.1,1
30391,7.03,6,0.05,0.145108174260722,0.25736,11.1,1
30390,7.1225,6,0.1,0.121782215989993,0.26408,11.1,1
30445,9.1575,6,0,0.349564406557371,0.42828,11.1,1
8548,9.25,6,0,0.297129745573751,0.43645,11.1,1
30415,9.25,6,0.05,0.210102457987435,0.43642,11.1,1
9879,9.25,5.9091,0,0.143203389881443,0.43712,11.1,1
8598,11.1,6,0,1,0.60838,11.1,1
30434,11.1,6,0.05,0,0.60836,11.1,1
30495,11.1,5.9091,0,0,0.60912,11.1,1
30436,11.007,6,0,0,0.59956,11.1,1
30740,15.234,6,0,0.425150442273403,1.1493,11.1,1
8843,15.142,6,0,0.24922612133269,1.1366,11.1,1
29828,15.142,6,0.05,0.188766346988453,1.1365,11.1,1
29827,15.234,6,0.1,0.136857089405454,1.1493,11.1,1
30730,17.08,6,0,0.587526033825193,1.411,11.1,1
8832,17.172,6,0,0.163201676062581,1.4244,11.1,1
29850,17.172,6,0.05,0.134048955065346,1.4244,11.1,1
29847,17.08,6,0.1,0.11522333504688,1.411,11.1,1
8810,21.232,6,0,0.415896023006644,2.0334,11.1,1
29894,21.232,6,0.05,0.22419028852951,2.0334,11.1,1
30708,21.14,6,0,0.221811212270215,2.0192,11.1,1
14942,21.232,5.9091,0,0.138102476193631,2.0335,11.1,1
8637,5.141,6,0,0.350591433335625,0.13749,11.2,1
30702,5.0492,6,0,0.282957652888993,0.13252,11.2,1
30603,5.141,6,0.05,0.222302871678373,0.13746,11.2,1
12178,5.141,5.9091,0,0.144148042097009,0.13822,11.2,1
30691,7.0689,6,0,0.453557725521616,0.2602,11.2,1
8626,7.1607,6,0,0.232382953273836,0.26687,11.2,1
30625,7.1607,6,0.05,0.179366367087009,0.26684,11.2,1
30622,7.0689,6,0.1,0.134692954117538,0.2602,11.2,1
8615,9.1803,6,0,0.540070636300434,0.43037,11.2,1
30647,9.1803,6,0.05,0.197975491599034,0.43034,11.2,1
30679,9.2721,6,0,0.14756437635392,0.4385,11.2,1
10044,9.1803,5.9091,0,0.114389495746613,0.43104,11.2,1
30670,11.108,6,0,0.795497159730563,0.60982,11.2,1
8605,11.016,6,0,0.0757616342600624,0.60102,11.2,1
30667,11.016,6,0.05,0.0651014332309222,0.601,11.2,1
8665,11.2,6,0,0.0636397727784524,0.61864,11.2,1
8911,15.212,6,0,0.660392652430371,1.144,11.2,1
30058,15.212,6,0.05,0.154117783090692,1.144,11.2,1
30977,15.12,6,0,0.0990588978645593,1.1314,11.2,1
14975,15.212,5.9091,0,0.0864306666143779,1.1443,11.2,1
30966,17.134,6,0,0.422509323152877,1.4165,11.2,1
8901,17.043,6,0,0.252023105038541,1.4032,11.2,1
30078,17.043,6,0.05,0.189460665866841,1.4032,11.2,1
30077,17.134,6,0.1,0.136006905941741,1.4165,11.2,1
30944,21.162,6,0,0.387678009577802,2.0197,11.2,1
8878,21.254,6,0,0.27281045118437,2.0337,11.2,1
30124,21.254,6,0.05,0.200177580540248,2.0337,11.2,1
15107,21.254,5.9091,0,0.13933395869758,2.0338,11.2,1
8638,5.1032,6,0,0.880703387412105,0.13544,11.3,1
30601,5.1032,6,0.05,0.056249934651905,0.13541,11.3,1
30703,5.0121,6,0,0.0320620118284326,0.13054,11.3,1
12275,5.1032,5.9091,0,0.0309846661075578,0.13617,11.3,1
8627,7.1081,6,0,0.74286184193837,0.26305,11.3,1
30623,7.1081,6,0.05,0.118794887300502,0.26302,11.3,1
30692,7.0169,6,0,0.0724089160012189,0.25647,11.3,1
11208,7.1081,5.9091,0,0.0659343547599092,0.26376,11.3,1
30680,9.204,6,0,0.886596292652447,0.43253,11.3,1
8616,9.1129,6,0,0.0407162476533983,0.4245,11.3,1
8615,9.2952,6,0,0.0372519450694429,0.44063,11.3,1
30644,9.204,6,0.1,0.0354355146247122,0.43253,11.3,1
8605,11.118,6,0,0.561942083281476,0.61134,11.3,1
30667,11.118,6,0.05,0.190340723649185,0.61132,11.3,1
30669,11.027,6,0,0.138561061631053,0.60255,11.3,1
9052,11.118,5.9091,0,0.109156131438286,0.61207,11.3,1
30977,15.245,6,0,0.327551240906597,1.1465,11.3,1
8912,15.153,6,0,0.313612890229728,1.1338,11.3,1
30056,15.153,6,0.05,0.214796607396962,1.1338,11.3,1
15068,15.153,5.9091,0,0.144039261466713,1.1341,11.3,1
30967,17.088,6,0,0.716155408722266,1.4074,11.3,1
8901,17.18,6,0,0.107423311308346,1.4208,11.3,1
30078,17.18,6,0.05,0.0910947858000877,1.4208,11.3,1
30075,17.088,6,0.1,0.0853264941692999,1.4074,11.3,1
8879,21.235,6,0,0.392646444603724,2.0279,11.3,1
30945,21.143,6,0,0.241098694054925,2.0138,11.3,1
30122,21.235,6,0.05,0.225167950628378,2.0279,11.3,1
15200,21.235,5.9091,0,0.141086910712973,2.028,11.3,1
30703,5.0565,6,0,0.339412673474958,0.13291,11.4,1
8638,5.1484,6,0,0.305050646614889,0.13789,11.4,1
30601,5.1484,6,0.05,0.212167962784241,0.13786,11.4,1
12275,5.1484,5.9091,0,0.143368717125912,0.13862,11.4,1
30692,7.079,6,0,0.573684330250989,0.26094,11.4,1
8627,7.171,6,0,0.169681280778459,0.26763,11.4,1
30623,7.171,6,0.05,0.138732372063916,0.2676,11.4,1
30620,7.079,6,0.1,0.117902016906636,0.26094,11.4,1
8616,9.1935,6,0,0.783537161423025,0.43165,11.4,1
30645,9.1935,6,0.05,0.101009873577887,0.43162,11.4,1
30680,9.2855,6,0,0.0595671526227935,0.43981,11.4,1
10141,9.1935,5.9091,0,0.0558858123762944,0.43231,11.4,1
30669,11.124,6,0,0.534570244723968,0.61248,11.4,1
8606,11.032,6,0,0.188671851079056,0.60356,11.4,1
30665,11.032,6,0.05,0.152003667880282,0.60354,11.4,1
30664,11.124,6,0.1,0.124754236316694,0.61248,11.4,1
8912,15.224,6,0,0.489967713911459,1.1414,11.4,1
30056,15.224,6,0.05,0.212024251922982,1.1414,11.4,1
30978,15.132,6,0,0.172929781380522,1.1288,11.4,1
15068,15.224,5.9091,0,0.125078252785037,1.1417,11.4,1
30967,17.143,6,0,0.340769520274043,1.413,11.4,1
8902,17.052,6,0,0.30527269524548,1.3998,11.4,1
30076,17.052,6,0.05,0.211411057734758,1.3998,11.4,1
15108,17.052,5.9091,0,0.142546726745718,1.4001,11.4,1
30945,21.166,6,0,0.422509323152877,2.0143,11.4,1
8879,21.257,6,0,0.252023105038541,2.0283,11.4,1
30122,21.257,6,0.05,0.189460665866841,2.0282,11.4,1
30119,21.166,6,0.1,0.136006905941741,2.0143,11.4,1
8639,5.1111,6,0,0.677350953171652,0.13587,11.5,1
30599,5.1111,6,0.05,0.146798019173461,0.13584,11.5,1
30704,5.0198,6,0,0.0937480745661584,0.13095,11.5,1
12372,5.1111,5.9091,0,0.082102953088728,0.1366,11.5,1
8628,7.119,6,0,0.548553907041462,0.26385,11.5,1
30621,7.119,6,0.05,0.194856090440581,0.26382,11.5,1
30693,7.0278,6,0,0.144356291326702,0.25725,11.5,1
11305,7.119,5.9091,0,0.112233711191255,0.26455,11.5,1
30681,9.2183,6,0,0.610680257435506,0.43389,11.5,1
8617,9.127,6,0,0.153088338507808,0.42582,11.5,1
30643,9.127,6,0.05,0.126302464008351,0.4258,11.5,1
30642,9.2183,6,0.1,0.109928940048335,0.43389,11.5,1
8606,11.135,6,0,0.390963217440361,0.61402,11.5,1
30671,11.044,6,0,0.24435201090023,0.60511,11.5,1
30665,11.135,6,0.05,0.22420268323318,0.614,11.5,1
9171,11.135,5.9091,0,0.140482088426229,0.61472,11.5,1
8913,15.164,6,0,0.385300610052936,1.1312,11.5,1
30978,15.256,6,0,0.247693249319738,1.1439,11.5,1
30054,15.164,6,0.05,0.22513296732492,1.1312,11.5,1
15161,15.164,5.9091,0,0.141873173302406,1.1315,11.5,1
30968,17.097,6,0,0.913014112769816,1.404,11.5,1
8902,17.189,6,0,0.0307757566102202,1.4173,11.5,1
8903,17.005,6,0,0.028832024613784,1.3907,11.5,1
30073,17.097,6,0.1,0.0273781060061793,1.404,11.5,1
8880,21.239,6,0,0.364276673275186,2.0225,11.5,1
30946,21.147,6,0,0.268052646372312,2.0084,11.5,1
30120,21.239,6,0.05,0.224041737586665,2.0225,11.5,1
15293,21.239,5.9091,0,0.143628942765837,2.0226,11.5,1
30704,5.0635,6,0,0.402013690537166,0.13328,11.6,1
8639,5.1556,6,0,0.26391186519076,0.13828,11.6,1
30599,5.1556,6,0.05,0.196234326914021,0.13825,11.6,1
30596,5.0635,6,0.1,0.137840117358054,0.13328,11.6,1
30693,7.0889,6,0,0.733154363747544,0.26165,11.6,1
8628,7.181,6,0,0.100469301698736,0.26836,11.6,1
30621,7.181,6,0.05,0.0854929567764105,0.26833,11.6,1
30618,7.0889,6,0.1,0.0808833777773096,0.26165,11.6,1
8617,9.2063,6,0,0.788852012995527,0.43286,11.6,1
30643,9.2063,6,0.05,0.0986156253584177,0.43284,11.6,1
30682,9.1143,6,0,0.0579902880031843,0.42472,11.6,1
10238,9.2063,5.9091,0,0.0545420736428712,0.43352,11.6,1
30671,11.14,6,0,0.369592931012286,0.6149,11.6,1
8607,11.048,6,0,0.284302254624844,0.60587,11.6,1
30663,11.048,6,0.05,0.204934465559733,0.60585,11.6,1
9268,11.048,5.9091,0,0.141170348803138,0.60656,11.6,1
8913,15.236,6,0,0.383573182997496,1.139,11.6,1
30979,15.145,6,0,0.251066083416554,1.1264,11.6,1
30054,15.236,6,0.05,0.224123623532881,1.139,11.6,1
15161,15.236,5.9091,0,0.14123711005307,1.1393,11.6,1
8903,17.062,6,0,0.369308870694126,1.3965,11.6,1
30968,17.153,6,0,0.264787492195804,1.4097,11.6,1
30074,17.062,6,0.05,0.223462618208731,1.3965,11.6,1
15201,17.062,5.9091,0,0.14244101890134,1.3968,11.6,1
30946,21.17,6,0,0.463068453132458,2.009,11.6,1
8880,21.261,6,0,0.227738583507748,2.023,11.6,1
30120,21.261,6,0.05,0.176131222479714,2.0229,11.6,1
30117,21.17,6,0.1,0.13306174088008,2.009,11.6,1
8640,5.1188,6,0,0.551549085262432,0.13628,11.7,1
30597,5.1188,6,0.05,0.194114351530739,0.13625,11.7,1
30705,5.0273,6,0,0.14262892438699,0.13135,11.7,1
12469,5.1188,5.9091,0,0.111707638819839,0.13701,11.7,1
8629,7.1297,6,0,0.434285177058688,0.26462,11.7,1
30619,7.1297,6,0.05,0.221788424318799,0.26459,11.7,1
30694,7.0383,6,0,0.209048132230843,0.25801,11.7,1
11402,7.1297,5.9091,0,0.13487826639167,0.26533,11.7,1
30682,9.232,6,0,0.443332841355312,0.43519,11.7,1
8618,9.1406,6,0,0.23883250712744,0.42709,11.7,1
30641,9.1406,6,0.05,0.182717562444197,0.42706,11.7,1
30640,9.232,6,0.1,0.135117089073052,0.43519,11.7,1
30672,11.06,6,0,0.369592931012296,0.60746,11.7,1
8607,11.152,6,0,0.284302254624839,0.61646,11.7,1
30663,11.152,6,0.05,0.20493446555973,0.61644,11.7,1
9268,11.152,5.9091,0,0.141170348803135,0.61715,11.7,1
8914,15.176,6,0,0.489967713911478,1.1287,11.7,1
30052,15.176,6,0.05,0.212024251922977,1.1287,11.7,1
30979,15.268,6,0,0.172929781380512,1.1414,11.7,1
15254,15.176,5.9091,0,0.125078252785033,1.129,11.7,1
30969,17.106,6,0,0.839414621878471,1.4006,11.7,1
8904,17.014,6,0,0.0585638108287313,1.3874,11.7,1
8903,17.198,6,0,0.0513927319517456,1.4139,11.7,1
30072,17.014,6,0.05,0.0506288353410521,1.3874,11.7,1
8881,21.242,6,0,0.342492371284861,2.0172,11.7,1
30947,21.151,6,0,0.293564889672752,2.0032,11.7,1
30118,21.242,6,0.05,0.220288382870769,2.0172,11.7,1
15386,21.242,5.9091,0,0.143654356171617,2.0173,11.7,1
30705,5.0703,6,0,0.469268262936953,0.13365,11.8,1
8640,5.1625,6,0,0.222996278547641,0.13866,11.8,1
30597,5.1625,6,0.05,0.174130838539722,0.13863,11.8,1
30594,5.0703,6,0.1,0.133604619975684,0.13365,11.8,1
30694,7.0984,6,0,0.951732355084046,0.26234,11.8,1
8629,7.1906,6,0,0.0168076354098709,0.26906,11.8,1
8630,7.0062,6,0,0.0162342405984468,0.2557,11.8,1
30616,7.0984,6,0.1,0.0152257689076364,0.26234,11.8,1
8618,9.2188,6,0,0.552300335970888,0.43402,11.8,1
30641,9.2188,6,0.05,0.194378749655957,0.434,11.8,1
30683,9.1266,6,0,0.141461121474838,0.42586,11.8,1
10335,9.2188,5.9091,0,0.111859792898317,0.43467,11.8,1
8608,11.063,6,0,0.378132470436327,0.60798,11.8,1
30672,11.155,6,0,0.254380025566251,0.61709,11.8,1
30661,11.063,6,0.05,0.224929455157561,0.60796,11.8,1
9365,11.063,5.9091,0,0.142558048839861,0.60866,11.8,1
30980,15.157,6,0,0.340769520274038,1.1242,11.8,1
8914,15.248,6,0,0.305272695245487,1.1367,11.8,1
30052,15.248,6,0.05,0.211411057734758,1.1367,11.8,1
15254,15.248,5.9091,0,0.142546726745717,1.137,11.8,1
8904,17.072,6,0,0.448948058691018,1.3934,11.8,1
30072,17.072,6,0.05,0.219357533951855,1.3934,11.8,1
30969,17.163,6,0,0.199532470529361,1.4065,11.8,1
15294,17.072,5.9091,0,0.132161936827766,1.3937,11.8,1
30947,21.174,6,0,0.507953679052486,2.0039,11.8,1
8881,21.265,6,0,0.203181471620989,2.0178,11.8,1
30118,21.265,6,0.05,0.161046508548372,2.0178,11.8,1
30115,21.174,6,0.1,0.127818340778154,2.0039,11.8,1
