nodeNumbers,xLocations,yLocations,zLocations,elasticStrains,equivalentStress,maxPrincipalElasticStrain,maxPrincipalStress,middlePrincipalElasticStrain,middlePrincipalStress,minPrincipalElasticStrain,minPrincipalStress,totalDeformation
468,0.55297,0.030415,0.00127,1.1767e-07,8107.8,9.0359e-08,4681,2.0334e-13,0.020212,-9.0359e-08,-4681,0.011592
469,0.55315,0.015208,0,2.2001e-06,151590,1.4042e-06,59103,2.4795e-07,-795.4,-1.9234e-06,-113280,0.011591
470,0.58113,0.045609,0,1.3695e-06,94358,1.1534e-06,62585,-1.7374e-07,-6165.1,-9.2323e-07,-44992,0.012417
471,0.58118,0.030378,0.00127,7.722e-08,5320.4,5.9295e-08,3071.8,2.0463e-13,0.020992,-5.9295e-08,-3071.7,0.012413
472,0.58132,0.015189,0,1.0784e-06,74299,9.0952e-07,51177,-9.5928e-08,-909.71,-7.3285e-07,-33905,0.012412
473,0.59539,0.030429,0,1.0103e-06,69607,8.7913e-07,49668,-1.5847e-07,-4084.5,-6.3862e-07,-28958,0.012827
474,0.037441,0.074442,0,0.00014725,10146000,8.4897e-05,2024800,5.9948e-06,-2062700,-0.00013809,-9527100,7.758e-05
475,0.037099,0.088995,0.00127,7.4713e-07,51477,5.737e-07,29720,-1.4234e-13,0.0005039,-5.737e-07,-29720,7.6351e-05
476,0.01855,0.090217,0,0.00012395,8540000,4.2289e-05,-2514500,2.8388e-06,-4558200,-0.00013871,-11891000,1.9159e-05
477,0.059665,0.055792,0,0.00013228,9114300,6.625e-05,743670,1.0971e-05,-2120000,-0.00013069,-9458600,0.0001929
478,0.037782,0.059889,0.00127,4.2234e-06,290990,3.2431e-06,168010,-3.5614e-14,-0.0036312,-3.2431e-06,-168010,7.7676e-05
479,0.018891,0.060425,0,0.00012391,8537200,4.2605e-05,-2487300,2.5554e-06,-4562100,-0.00013853,-11871000,1.9589e-05
480,0.58095,0.07606,0,1.5509e-06,106860,1.3329e-06,73369,-2.4632e-07,-8443.7,-1.0008e-06,-47528,0.012421
481,0.5668,0.060779,0,2.0257e-06,139570,1.5296e-06,73864,-5.5347e-08,-8243.3,-1.5812e-06,-87288,0.012004
482,0.58108,0.06084,0.00127,7.3328e-08,5052.3,5.6307e-08,2917,1.7098e-13,0.01915,-5.6307e-08,-2916.9,0.01242
483,0.59534,0.0609,0,1.3917e-06,95888,1.2488e-06,71912,-3.0716e-07,-8695,-7.9812e-07,-34129,0.012836
484,0.58096,0.10651,0,1.375e-06,94737,1.156e-06,62566,-1.7314e-07,-6290.9,-9.2959e-07,-45478,0.01243
485,0.56661,0.091257,0,2.0332e-06,140090,1.5333e-06,73852,-5.5212e-08,-8440.1,-1.5891e-06,-87900,0.012008
486,0.58081,0.091279,0.00127,7.4816e-08,5154.8,5.745e-08,2976.2,1.7163e-13,0.019547,-5.745e-08,-2976.1,0.012422
487,0.59521,0.09136,0,1.3935e-06,96013,1.2475e-06,71610,-3.0379e-07,-8755.4,-8.0487e-07,-34713,0.012841
488,0.56686,0.12177,0,1.7548e-06,120900,1.2183e-06,54828,8.304e-08,-3981,-1.466e-06,-84230,0.012023
489,0.5811,0.12174,0.00127,7.7523e-08,5341.4,5.9528e-08,3083.8,1.8398e-13,0.021441,-5.9528e-08,-3083.8,0.012438
490,0.59535,0.12183,0,1.0152e-06,69946,8.8155e-07,49685,-1.569e-07,-4111.3,-6.4476e-07,-29385,0.012853
491,0.58128,0.13707,0,1.0804e-06,74442,9.1112e-07,51293,-9.5124e-08,-834.7,-7.3459e-07,-33962,0.012447
492,0.53849,0.12176,0,3.2192e-06,221810,1.7571e-06,57609,5.7078e-07,-3849.1,-2.9925e-06,-188450,0.011198
493,0.55251,0.10652,0,2.3974e-06,165180,1.5555e-06,64038,2.0213e-07,-6070.1,-2.0866e-06,-124640,0.011602
494,0.55262,0.1218,0.00127,1.189e-07,8192.1,9.1299e-08,4729.7,1.9667e-13,0.021333,-9.1299e-08,-4729.7,0.011609
495,0.55297,0.1371,0,2.2125e-06,152440,1.4103e-06,59269,2.5099e-07,-785.67,-1.9355e-06,-114050,0.011622
496,0.51026,0.12173,0,5.4045e-06,372370,2.5058e-06,58940,1.2953e-06,-3765.8,-5.2106e-06,-340800,0.010378
497,0.52426,0.10645,0,4.1798e-06,287990,2.1722e-06,64421,8.1188e-07,-6049.3,-3.9409e-06,-252260,0.01078
498,0.52436,0.12171,0.00127,1.7392e-07,11983,1.3355e-07,6918.6,1.7388e-13,0.018316,-1.3355e-07,-6918.6,0.010787
499,0.52477,0.13706,0,4.0523e-06,279200,2.0858e-06,63694,8.4721e-07,-469.32,-3.8152e-06,-242000,0.010802
500,0.48204,0.12175,0,8.3055e-06,572250,3.4736e-06,59206,2.2561e-06,-3867,-8.1311e-06,-541970,0.009561
501,0.49593,0.10648,0,6.7045e-06,461940,3.0171e-06,64279,1.6552e-06,-6277.1,-6.5025e-06,-428880,0.0099593
502,0.49616,0.12176,0.00127,2.2917e-07,15790,1.7597e-07,9116.2,1.5049e-13,0.015625,-1.7597e-07,-9116.2,0.009969
503,0.4966,0.13708,0,6.599e-06,454670,2.9586e-06,65688,1.6849e-06,-297.97,-6.3853e-06,-418370,0.0099846
504,0.45388,0.1217,0,1.191e-05,820610,4.6642e-06,58834,3.4493e-06,-4102.1,-1.1749e-05,-791430,0.0087511
505,0.46779,0.10646,0,9.9462e-06,685300,4.0833e-06,63519,2.739e-06,-6122.3,-9.766e-06,-653940,0.0091479
506,0.46792,0.12174,0.00127,2.7753e-07,19122,2.1311e-07,11040,1.2661e-13,0.015273,-2.1311e-07,-11040,0.0091541
507,0.46841,0.13707,0,9.8604e-06,679380,4.0582e-06,67214,2.7561e-06,-240.1,-9.6587e-06,-643380,0.0091703
508,0.42593,0.12177,0,1.6189e-05,1115400,6.0592e-06,57603,4.881e-06,-3431.2,-1.6037e-05,-1087100,0.0079543
509,0.43977,0.1064,0,1.3893e-05,957200,5.3723e-06,62129,4.056e-06,-6062.3,-1.3728e-05,-927350,0.0083457
510,0.43984,0.12166,0.00127,3.2157e-07,22156,2.4693e-07,12792,1.2272e-13,0.014974,-2.4693e-07,-12792,0.0083498
511,0.4403,0.13703,0,1.3815e-05,951840,5.3724e-06,67559,4.0588e-06,-495.54,-1.3623e-05,-916480,0.0083642
512,0.39803,0.12209,0,2.1148e-05,1457100,7.6143e-06,53079,6.6013e-06,599.97,-2.1005e-05,-1429500,0.0071684
513,0.41174,0.10655,0,1.855e-05,1278100,6.8813e-06,59570,5.6136e-06,-6098.9,-1.84e-05,-1250100,0.0075518
514,0.41202,0.12187,0.00127,3.8261e-07,26362,2.938e-07,15220,5.9711e-14,0.013804,-2.938e-07,-15220,0.007561
515,0.41232,0.13714,0,1.8443e-05,1270700,6.8593e-06,63918,5.6139e-06,-599.23,-1.8269e-05,-1237800,0.0075698
516,0.3699,0.12315,0,2.6829e-05,1848500,9.3387e-06,42392,8.5933e-06,3773.7,-2.6711e-05,-1825100,0.0063889
517,0.38355,0.10716,0,2.3885e-05,1645700,8.6112e-06,60263,7.4405e-06,-387.66,-2.3725e-05,-1614900,0.0067649
518,0.38404,0.12232,0.00127,4.9488e-07,34097,3.8e-07,19686,-4.2604e-22,0.01099,-3.8e-07,-19686,0.0067787
519,0.38426,0.13736,0,2.3749e-05,1636300,8.4843e-06,52745,7.4357e-06,-1577.1,-2.3613e-05,-1610000,0.0067842
520,0.34252,0.12405,0,3.3058e-05,2277700,1.1292e-05,29915,1.0658e-05,-2952.5,-3.2989e-05,-2264100,0.0056458
521,0.35561,0.10841,0,2.9602e-05,2039600,1.0508e-05,51326,9.1909e-06,-16912,-2.9505e-05,-2021500,0.0059994
522,0.35577,0.12398,0.00127,6.7549e-07,46541,5.1869e-07,26871,-2.9797e-15,0.010842,-5.1869e-07,-26871,0.006003
523,0.35606,0.13819,0,2.9934e-05,2062400,1.0258e-05,35274,9.7025e-06,6481.6,-2.9828e-05,-2041400,0.0060088
524,0.31531,0.12319,0,3.9445e-05,2717800,1.3422e-05,17362,1.2561e-05,-27224,-3.9465e-05,-2722400,0.0049264
525,0.32892,0.10927,0,3.601e-05,2481100,1.2136e-05,21395,1.174e-05,857.59,-3.5954e-05,-2469900,0.0052848
526,0.32928,0.12412,0.00127,6.2718e-07,43212,4.8159e-07,24949,-1.0215e-22,0.0078099,-4.8159e-07,-24949,0.0052929
527,0.32874,0.13826,0,3.6459e-05,2512000,1.2298e-05,18746,1.1829e-05,-5568.1,-3.6425e-05,-2505300,0.0052756
528,0.28755,0.11931,0,4.6869e-05,3229300,1.5615e-05,-22244,1.492e-05,-58239,-4.7066e-05,-3269400,0.0042172
529,0.30391,0.10992,0,4.2369e-05,2919200,1.4731e-05,59613,1.3501e-05,-4143.1,-4.2224e-05,-2890900,0.0046335
530,0.30133,0.12226,0.00127,9.0452e-07,62321,6.9456e-07,35981,2.6482e-13,0.0099524,-6.9456e-07,-35981,0.0045658
531,0.3007,0.13733,0,4.3559e-05,3001200,1.468e-05,10705,1.3999e-05,-24559,-4.3591e-05,-3008000,0.0045452
532,0.25903,0.11491,0,5.5971e-05,3856400,1.9852e-05,13605,1.6277e-05,-171610,-5.6313e-05,-3932100,0.0035186
533,0.28101,0.096767,0,4.8254e-05,3324700,1.6382e-05,-10601,1.5003e-05,-82019,-4.8474e-05,-3370400,0.0040556
534,0.27376,0.11636,0.00127,7.7201e-07,53191,5.9281e-07,30710,5.1782e-14,0.006728,-5.9281e-07,-30710,0.0038754
535,0.27285,0.13438,0,5.194e-05,3578700,1.7157e-05,-35437,1.6641e-05,-62148,-5.218e-05,-3627400,0.0038474
536,0.22536,0.11329,0,6.6169e-05,4559000,2.4086e-05,16749,1.8162e-05,-290150,-6.6731e-05,-4688000,0.0027395
537,0.24839,0.095178,0,5.8792e-05,4050800,2.1273e-05,23951,1.6489e-05,-223890,-5.9203e-05,-4145000,0.0032679
538,0.2443,0.11346,0.00127,1.0399e-06,71648,7.9851e-07,41366,-9.031e-15,0.00065351,-7.9851e-07,-41366,0.0031709
539,0.24405,0.13293,0,6.0409e-05,4162200,2.1627e-05,16909,1.7244e-05,-210140,-6.0818e-05,-4254100,0.0031587
540,0.19385,0.12178,0,7.0096e-05,4829600,2.541e-05,17655,1.9426e-05,-292320,-7.0665e-05,-4959500,0.002061
541,0.21255,0.09391,0,6.9792e-05,4808700,2.5504e-05,1808.2,1.8763e-05,-347400,-7.0507e-05,-4972000,0.0024599
542,0.20642,0.11312,0.00127,8.4801e-07,58428,6.5117e-07,33733,-1.6919e-13,-0.0073516,-6.5117e-07,-33733,0.0023267
543,0.21104,0.13276,0,7.0337e-05,4846200,2.3849e-05,4144,2.2182e-05,-82236,-7.0521e-05,-4884700,0.0024181
544,0.18128,0.13043,0.00127,1.6424e-06,113160,1.2612e-06,65334,-2.6751e-22,-0.00058835,-1.2612e-06,-65334,0.001802
545,0.1844,0.14142,0,6.8763e-05,4737800,2.3186e-05,39963,2.2386e-05,-1455.3,-6.8666e-05,-4718400,0.001857
546,0.19843,0.076694,0,7.523e-05,5183300,2.9254e-05,-114620,1.5352e-05,-834770,-7.7025e-05,-5620400,0.0021581
547,0.23557,0.075799,0,6.2432e-05,4301600,2.2732e-05,11152,1.7062e-05,-282560,-6.2993e-05,-4429700,0.0029686
548,0.21867,0.074701,0.00127,9.7479e-07,67163,7.4852e-07,38777,1.8308e-12,0.0013767,-7.4852e-07,-38777,0.0025898
549,0.16232,0.084082,0,0.00010217,7039800,4.2514e-05,968830,3.15e-05,398240,-9.8548e-05,-6338900,0.001452
550,0.17819,0.078686,0.00127,2.4037e-06,165610,1.8457e-06,95616,-1.9287e-14,-0.0010566,-1.8457e-06,-95616,0.0017503
551,0.27036,0.077037,0,5.1073e-05,3519000,1.7802e-05,-268.89,1.5227e-05,-133650,-5.1376e-05,-3584000,0.0037907
552,0.25247,0.076898,0.00127,7.2487e-07,49944,5.5661e-07,28835,6.6876e-14,0.0056326,-5.5661e-07,-28835,0.0033611
553,0.30611,0.070846,0,4.1677e-05,2871600,1.4198e-05,15059,1.32e-05,-36646,-4.1726e-05,-2882000,0.0046847
554,0.29736,0.087378,0,4.3716e-05,3012100,1.5032e-05,47095,1.4025e-05,-5059.6,-4.3608e-05,-2990700,0.0044655
555,0.28825,0.077176,0.00127,9.3501e-07,64422,7.1797e-07,37194,-2.9547e-14,0.0043624,-7.1797e-07,-37194,0.004233
556,0.33901,0.063455,0,3.3982e-05,2341400,1.1821e-05,38302,1.069e-05,-20286,-3.393e-05,-2331800,0.0055434
557,0.32627,0.079465,0,3.6896e-05,2542100,1.2556e-05,28747,1.1913e-05,-4602.7,-3.6834e-05,-2529900,0.0052114
558,0.32398,0.064516,0.00127,9.7053e-07,66869,7.4524e-07,38607,-3.1367e-14,-0.00094989,-7.4524e-07,-38607,0.0051462
559,0.36841,0.061908,0,2.7042e-05,1863200,9.6589e-06,52596,8.3702e-06,-14164,-2.6935e-05,-1843100,0.0063374
560,0.35474,0.077617,0,2.9701e-05,2046400,1.0667e-05,54936,9.0534e-06,-28644,-2.9618e-05,-2032000,0.0059711
561,0.35403,0.062395,0.00127,2.4808e-07,17093,1.9049e-07,9868.5,3.9367e-13,0.010348,-1.9049e-07,-9868.5,0.0059463
562,0.39711,0.061183,0,2.1349e-05,1470900,7.871e-06,63580,6.4777e-06,-8598.8,-2.1194e-05,-1442100,0.0071303
563,0.38293,0.076714,0,2.4003e-05,1653800,8.7622e-06,66315,7.3662e-06,-6006.1,-2.3837e-05,-1622500,0.0067419
564,0.38279,0.061422,0.00127,4.805e-07,33106,3.6896e-07,19114,1.1195e-13,0.0081753,-3.6896e-07,-19114,0.0067326
565,0.42556,0.060826,0,1.6304e-05,1123300,6.2361e-06,66111,4.7892e-06,-8841.2,-1.6136e-05,-1092800,0.00793
566,0.41144,0.076085,0,1.8613e-05,1282500,6.9676e-06,63016,5.5662e-06,-9582.1,-1.8459e-05,-1254200,0.007537
567,0.41143,0.060945,0.00127,3.7636e-07,25931,2.8899e-07,14971,6.7329e-17,0.0085447,-2.8899e-07,-14971,0.0075312
568,0.45365,0.060704,0,1.1996e-05,826550,4.8414e-06,68965,3.3494e-06,-8325.5,-1.1807e-05,-793520,0.0087298
569,0.43969,0.075922,0,1.3935e-05,960120,5.4545e-06,66756,4.0117e-06,-7984,-1.3758e-05,-928550,0.0083363
570,0.43968,0.060707,0.00127,3.4917e-07,24058,2.6812e-07,13890,5.5542e-14,0.01167,-2.6812e-07,-13890,0.0083311
571,0.4817,0.060669,0,8.407e-06,579240,3.6752e-06,70959,2.1428e-06,-8424.3,-8.1933e-06,-543880,0.0095357
572,0.46764,0.075945,0,9.9942e-06,688600,4.1809e-06,69154,2.6834e-06,-8425.7,-9.7966e-06,-654950,0.009136
573,0.46761,0.0607,0.00127,2.8478e-07,19621,2.1868e-07,11328,1.1469e-13,0.014892,-2.1868e-07,-11328,0.0091301
574,0.50995,0.060656,0,5.5372e-06,381510,2.7333e-06,72337,1.175e-06,-8389.9,-5.2857e-06,-343080,0.010353
575,0.49574,0.075917,0,6.7683e-06,466340,3.1281e-06,70766,1.5973e-06,-8539,-6.541e-06,-430140,0.0099461
576,0.49579,0.060637,0.00127,2.2801e-07,15710,1.7508e-07,9070,1.145e-13,0.01556,-1.7508e-07,-9069.9,0.0099425
577,0.53831,0.060697,0,3.4029e-06,234460,2.019e-06,73319,4.4314e-07,-8316.7,-3.0841e-06,-191040,0.011176
578,0.52414,0.075934,0,4.2637e-06,293770,2.2977e-06,71798,7.4935e-07,-8412.6,-3.9864e-06,-253750,0.010769
579,0.52412,0.060675,0.00127,1.7388e-07,11980,1.3352e-07,6916.8,1.4247e-13,0.016187,-1.3352e-07,-6916.8,0.010763
580,0.55246,0.075977,0,2.5194e-06,173590,1.7031e-06,72955,1.3714e-07,-8168.1,-2.144e-06,-126340,0.011592
581,0.55251,0.060719,0.00127,1.1868e-07,8177.1,9.1132e-08,4721.1,1.5989e-13,0.017071,-9.1132e-08,-4721.1,0.011589
582,0.53828,0.091214,0,3.4069e-06,234730,2.0231e-06,73577,4.4234e-07,-8316.3,-3.0866e-06,-191130,0.011184
583,0.55241,0.091236,0.00127,1.2001e-07,8269,9.2156e-08,4774.1,1.5969e-13,0.017694,-9.2156e-08,-4774.1,0.011595
584,0.48168,0.091193,0,8.4154e-06,579820,3.6889e-06,71808,2.137e-06,-8585,-8.1985e-06,-544010,0.0095444
585,0.50993,0.091195,0,5.5446e-06,382020,2.7427e-06,72822,1.1708e-06,-8609.2,-5.2909e-06,-343350,0.010361
586,0.4957,0.091197,0.00127,2.2849e-07,15743,1.7545e-07,9089.1,1.1546e-13,0.015343,-1.7545e-07,-9089.1,0.0099489
587,0.45368,0.091163,0,1.1999e-05,826750,4.8536e-06,70032,3.3448e-06,-8129.4,-1.1806e-05,-793020,0.0087398
588,0.46767,0.09119,0.00127,2.881e-07,19850,2.2123e-07,11461,5.8174e-14,0.014536,-2.2123e-07,-11461,0.0091409
589,0.42558,0.091181,0,1.6321e-05,1124500,6.2538e-06,67174,4.788e-06,-8761.7,-1.6149e-05,-1093400,0.0079396
590,0.43969,0.091136,0.00127,3.5322e-07,24337,2.7123e-07,14051,1.1459e-13,0.013719,-2.7123e-07,-14051,0.0083404
591,0.39726,0.091616,0,2.1355e-05,1471400,7.9368e-06,69791,6.4528e-06,-7088.3,-2.1179e-05,-1438500,0.0071437
592,0.41146,0.091226,0.00127,3.8947e-07,26835,2.9907e-07,15493,7.5206e-16,0.013224,-2.9907e-07,-15493,0.0075412
593,0.36926,0.092423,0,2.6736e-05,1842100,9.8449e-06,72530,8.0375e-06,-21104,-2.6583e-05,-1814600,0.0063696
594,0.38307,0.092007,0.00127,4.3902e-07,30249,3.3712e-07,17464,4.3494e-15,0.0088282,-3.3711e-07,-17464,0.0067493
595,0.342,0.093626,0,3.2615e-05,2247200,1.135e-05,42712,1.0333e-05,-9981.5,-3.2528e-05,-2230400,0.0056318
596,0.35546,0.092838,0.00127,1.2683e-07,8738.8,9.7392e-08,5045.4,-3.2032e-15,0.00011623,-9.7392e-08,-5045.4,0.0059937
597,0.31752,0.095997,0,3.8943e-05,2683200,1.3461e-05,64440,1.2673e-05,23629,-3.8722e-05,-2638900,0.0049851
598,0.32855,0.094413,0.00127,3.1358e-07,21606,2.4079e-07,12474,-6.6189e-15,-0.00031839,-2.4079e-07,-12474,0.0052743
599,0.30648,0.097581,0.00127,1.2853e-06,88558,9.8696e-07,51129,1.1208e-13,0.030681,-9.8696e-07,-51129,0.0046994
600,0.52416,0.091193,0.00127,1.711e-07,11789,1.3139e-07,6806.4,1.4464e-13,0.017073,-1.3139e-07,-6806.4,0.010774
601,0.1499,0.12754,0.00127,4.1053e-06,282860,3.1524e-06,163310,1.2834e-13,-3.464e-11,-3.1524e-06,-163310,0.0012075
602,0.14057,0.12727,0,6.7955e-05,4682100,3.7536e-05,1034100,8.2207e-06,-484560,-6.3863e-05,-4218800,0.0010402
603,0.11127,0.024372,0.00127,7.09e-06,488500,5.4442e-06,282040,-6.3813e-13,0.012472,-5.4442e-06,-282040,0.0006186
604,0.11913,0.024886,0,9.6287e-05,6634200,5.746e-05,2046200,1.1314e-05,-344380,-8.7279e-05,-5451900,0.00070398
605,0.081547,0.051696,0.00127,6.0528e-06,417040,4.6478e-06,240780,6.7265e-13,-0.007855,-4.6478e-06,-240780,0.00035695
606,0.10427,0.051248,0,0.00017654,12163000,5.0501e-05,-2138200,4.293e-05,-2530500,-0.00018799,-14493000,0.00057829
607,0.14947,0.028574,0,7.9491e-05,5476900,3.7698e-05,965590,1.8849e-05,-10868,-7.6182e-05,-4933900,0.0011777
608,0.14661,0.024192,0.00127,1.7936e-06,123580,1.3772e-06,71347,3.0216e-13,0.015573,-1.3772e-06,-71347,0.0011192
609,0.13892,0.024796,0,7.6498e-05,5270700,4.3193e-05,1424400,1.1306e-05,-227500,-7.0673e-05,-4474400,0.00098375
610,0.15234,0.032956,0.00127,1.4579e-05,1004500,1.1194e-05,579930,2.2684e-13,0.037009,-1.1194e-05,-579930,0.0012345
611,0.14178,0.035528,0,0.00011402,7856200,5.9641e-05,1958700,2.4395e-05,132770,-0.00010653,-6649700,0.0010527
612,0.12541,0.073326,0,0.00016535,11393000,7.1681e-05,1684500,4.7358e-05,424520,-0.00015939,-10286000,0.00085132
613,0.13157,0.075493,0,0.00018167,12517000,9.3705e-05,3127400,4.1645e-05,430450,-0.0001697,-10518000,0.00093978
614,0.13637,0.066958,0.00127,5.7754e-06,397930,4.4348e-06,229740,1.8136e-13,0.10427,-4.4348e-06,-229740,0.0010073
615,0.1338,0.058879,0,0.00021912,15097000,8.8575e-05,1303400,6.1526e-05,-97848,-0.00021544,-14446000,0.00096042
616,0.14118,0.09118,0,0.00016519,11382000,9.3906e-05,3234700,2.5533e-05,-307390,-0.00015186,-9497100,0.0010856
617,0.1355,0.091758,0,0.00021441,14773000,9.6291e-05,1659900,4.7596e-05,-862700,-0.00021008,-14212000,0.00099395
618,0.13591,0.092881,0.00127,7.052e-05,4858800,5.4151e-05,2805200,-1.1943e-12,-0.025331,-5.4151e-05,-2805200,0.00099947
619,0.13145,0.097241,0,0.0003375,23254000,0.00013086,-259260,7.3209e-05,-3245900,-0.00034406,-24862000,0.00092582
620,0.14646,0.089478,0.00127,4.8602e-06,334870,3.732e-06,193340,1.7001e-12,0.081057,-3.732e-06,-193340,0.0011733
621,0.13885,0.095539,0,0.00016496,11366000,5.4851e-05,-1092300,3.8965e-05,-1915300,-0.00017205,-12847000,0.0010448
622,0.1108,0.087762,0,0.00015484,10669000,5.6827e-05,638420,4.984e-05,276470,-0.00015252,-10207000,0.00066099
623,0.11696,0.089929,0,0.00017096,11779000,7.6978e-05,1984200,4.7051e-05,433870,-0.00016388,-10493000,0.00073532
624,0.10714,0.095831,0.00127,1.8105e-05,1247500,1.3903e-05,720220,8.1137e-13,-1.5277e-10,-1.3903e-05,-720220,0.00061212
625,0.11445,0.079694,0.00127,7.0395e-06,485020,5.4055e-06,280030,2.1509e-12,0.022587,-5.4055e-06,-280030,0.0007079
626,0.12072,0.065247,0,0.0002044,14083000,6.9415e-05,-1143000,4.8588e-05,-2221800,-0.00021225,-15735000,0.0007843
627,0.13509,0.090635,0.00127,2.9755e-05,2050100,2.2848e-05,1183700,-4.8465e-21,-0.0090012,-2.2848e-05,-1183700,0.00098826
628,0.12678,0.084027,0.00127,4.4429e-06,306120,3.4116e-06,176740,-2.0997e-13,-1.4476e-10,-3.4116e-06,-176740,0.00086965
629,0.11696,0.089929,0.00254,0.00017096,11779000,0.00016388,10493000,-4.7051e-05,-433870,-7.6978e-05,-1984200,0.00073532
630,0.13157,0.075493,0.00254,0.00018167,12517000,0.0001697,10518000,-4.1645e-05,-430450,-9.3705e-05,-3127400,0.00093978
631,0.12548,0.089607,0.00254,0.00023645,16291000,0.00022309,14289000,-4.6263e-05,335730,-0.00012249,-3613000,0.00084837
632,0.13632,0.08192,0.00254,0.00017167,11828000,0.00016829,11281000,-4.4234e-05,271410,-7.3086e-05,-1223300,0.0010112
633,0.1355,0.091758,0.00254,0.00021441,14773000,0.00021008,14212000,-4.7596e-05,862700,-9.6291e-05,-1659900,0.00099395
634,0.12964,0.092911,0.00254,0.0002426,16715000,0.00023652,15766000,-5.8788e-05,467660,-0.00010786,-2074600,0.00090424
635,0.14048,0.085224,0.00254,0.00018766,12930000,0.00018851,13109000,-5.7424e-05,368880,-6.458e-05,-1831.2,0.0010761
636,0.1108,0.087762,0.00254,0.00015484,10669000,0.00015252,10207000,-4.984e-05,-276470,-5.6827e-05,-638420,0.00066099
637,0.12541,0.073326,0.00254,0.00016535,11393000,0.00015939,10286000,-4.7358e-05,-424520,-7.1681e-05,-1684500,0.00085132
638,0.094438,0.082886,0.00254,0.00014208,9789000,0.00014535,10474000,-3.8205e-05,965130,-4.8588e-05,427270,0.00048388
639,0.12072,0.065247,0.00254,0.0002044,14083000,0.00021225,15735000,-4.8588e-05,2221800,-6.9415e-05,1143000,0.0007843
640,0.098909,0.10189,0.00254,0.00014561,10033000,0.00014174,9303500,-4.2936e-05,-263540,-5.981e-05,-1137700,0.00051926
641,0.11108,0.10169,0.00254,0.00014624,10076000,0.00013964,8841300,-4.2321e-05,-585200,-6.5355e-05,-1778500,0.00065225
642,0.14118,0.09118,0.00254,0.00016519,11382000,0.00015186,9497100,-2.5533e-05,307390,-9.3906e-05,-3234700,0.0010856
643,0.16232,0.084082,0.00254,0.00010217,7039800,9.8548e-05,6338900,-3.15e-05,-398240,-4.2514e-05,-968830,0.001452
644,0.14616,0.084646,0.00254,0.00013549,9335500,0.0001304,8401000,-3.8098e-05,-328210,-5.9582e-05,-1441200,0.0011693
645,0.13885,0.095539,0.00254,0.00016496,11366000,0.00017205,12847000,-3.8965e-05,1915300,-5.4851e-05,1092300,0.0010448
646,0.13145,0.097241,0.00254,0.0003375,23254000,0.00034406,24862000,-7.3209e-05,3245900,-0.00013086,259260,0.00092582
647,0.14659,0.066514,0.00254,0.00015135,10428000,0.00014667,9521200,-4.6852e-05,-504320,-6.1579e-05,-1267200,0.0011705
648,0.1338,0.058879,0.00254,0.00021912,15097000,0.00021544,14446000,-6.1526e-05,97848,-8.8575e-05,-1303400,0.00096042
649,0.14947,0.028574,0.00254,7.9491e-05,5476900,7.6182e-05,4933900,-1.8849e-05,10868,-3.7698e-05,-965590,0.0011777
650,0.16386,0.026537,0.00254,8.488e-05,5848200,8.4127e-05,5728500,-2.3486e-05,153590,-3.3388e-05,-359360,0.0014399
651,0.15686,0.039647,0.00254,9.8467e-05,6784400,9.9849e-05,7141700,-2.2162e-05,820990,-3.8525e-05,-26649,0.001325
652,0.14178,0.035528,0.00254,0.00011402,7856200,0.00010653,6649700,-2.4395e-05,-132770,-5.9641e-05,-1958700,0.0010527
653,0.14921,0.019696,0.00254,6.3609e-05,4382700,5.9247e-05,3712400,-1.2348e-05,3427.4,-3.4108e-05,-1123800,0.0011595
654,0.13892,0.024796,0.00254,7.6498e-05,5270700,7.0673e-05,4474400,-1.1306e-05,227500,-4.3193e-05,-1424400,0.00098375
655,0.059665,0.055792,0.00254,0.00013228,9114300,0.00013069,9458600,-1.0971e-05,2120000,-6.625e-05,-743670,0.0001929
656,0.071442,0.038727,0.00254,0.00012538,8638500,0.00012931,9503400,-2.8146e-05,1346300,-4.5392e-05,452890,0.00026918
657,0.077988,0.068887,0.00254,0.00011597,7990500,0.00012098,9226900,-1.6023e-05,2129700,-4.6087e-05,572270,0.00033192
658,0.090725,0.042975,0.00254,0.0001164,8020000,0.00011806,8445100,-2.6331e-05,965030,-4.5407e-05,-23195,0.00043514
659,0.10427,0.051248,0.00254,0.00017654,12163000,0.00018799,14493000,-4.293e-05,2530500,-5.0501e-05,2138200,0.00057829
660,0.10558,0.029313,0.00254,9.538e-05,6571700,9.2515e-05,6054800,-2.64e-05,-105540,-4.1015e-05,-862670,0.00056744
661,0.10869,0.018904,0.00254,7.6565e-05,5275300,7.3498e-05,4770300,-1.8331e-05,13190,-3.6019e-05,-903150,0.00058301
662,0.11913,0.024886,0.00254,9.6287e-05,6634200,8.7279e-05,5451900,-1.1314e-05,344380,-5.746e-05,-2046200,0.00070398
663,0.15221,0.13317,0.00254,5.7996e-05,3995900,5.5539e-05,3559800,-1.5375e-05,-113890,-2.6588e-05,-694750,0.0012447
664,0.15471,0.12208,0.00254,6.8994e-05,4753700,6.6739e-05,4328100,-2.034e-05,-182920,-2.9081e-05,-635740,0.0013002
665,0.14057,0.12727,0.00254,6.7955e-05,4682100,6.3863e-05,4218800,-8.2207e-06,484560,-3.7536e-05,-1034100,0.0010402
